gene,cluster,avg_log2FC,p_val_adj
Twf2,9,2.2948225,9.557672441725864e-285
Gas6,9,5.191684,2.11644102357369e-283
Zfp710,9,2.5296986,1.5414095633833302e-282
Rnasel,9,4.7794476,8.874315127053191e-282
Dclre1c,9,3.9198432,5.368502311598997e-280
Apobec1,9,4.553502,1.5712716111145153e-279
Fcgr1,9,10.618792,6.2353591766296274e-279
Elf4,9,3.3312569,2.940169029460276e-278
Smap2,9,2.4676664,5.532118301342944e-277
Hexb,9,3.5561013,8.911003582494015e-277
Abca1,9,4.000604,1.9997213756100238e-276
Gatm,9,4.5231676,3.403731899246387e-272
Grk2,9,2.6724067,3.19124699897255e-271
Mknk1,9,2.8625698,2.3035513021814613e-269
Csf2rb,9,9.364981,2.6813572345816796e-269
Syk,9,5.646878,5.0100936231653306e-269
Irf5,9,6.1478953,1.2218695769430846e-268
Kctd12,9,2.008909,1.747869919927209e-268
Gpr183,9,7.2430587,1.9361192897005275e-267
Arhgef6,9,5.9617586,2.236218678373722e-267
Atp6v1b2,9,2.0495615,3.744954480850804e-264
Adap2,9,9.31167,1.2373455324683223e-263
Ormdl2,9,1.8431158,1.698334010692043e-263
Rgs18,9,11.347476,2.1094817642357694e-263
Ms4a6d,9,11.148803,8.108603432679431e-263
Arhgap9,9,4.5942407,1.016142375398459e-262
Pik3ap1,9,8.201156,2.097985760306536e-261
Lamp2,9,1.9369445,4.375610481644683e-261
Itsn2,9,2.2096798,2.0407152058767593e-260
Slc35b2,9,1.8932272,2.958956806247257e-260
Pik3cd,9,5.2576632,2.261525215672117e-258
Pts,9,1.9157363,6.021853958032714e-258
Npl,9,4.7511263,4.177475427517278e-256
Blvra,9,2.6904628,1.0902749620025833e-255
Capg,9,3.9221814,1.2707025259093458e-255
Rgs2,9,3.3392253,1.538646268200089e-255
2810001A02Rik,9,2.1277757,4.520581400417509e-255
Cd300c2,9,11.935932,9.50965320424209e-255
Klf6,9,2.5119946,1.3070002265748136e-254
St8sia4,9,5.151153,1.6764052037881654e-252
Prkcd,9,3.2276056,1.8527805188400414e-252
Cela1,9,6.38457,2.323012355800043e-252
P2ry12,9,6.768028,1.485452725823733e-251
Cib1,9,2.1009796,2.553397970715016e-251
Glipr1,9,6.9778085,6.228413323542393e-250
Dnm2,9,1.8888987,1.0284950642462458e-249
Ptp4a3,9,1.9426785,1.4058063930449253e-249
Inpp4b,9,2.6492875,4.917163930286594e-249
Irag2,9,6.8190727,2.1619929698789287e-247
Rragc,9,1.9648899,2.6622941655448303e-247
Stard8,9,4.3823414,2.845909236390958e-247
Mkrn1,9,1.9685845,4.163907922433647e-247
Ogfrl1,9,2.384994,6.984941041352868e-246
Uvrag,9,1.9386607,6.076737876337709e-245
Man1a,9,2.4586089,1.5022336345887075e-244
Slfn2,9,10.113277,4.421991731987366e-244
Ubash3b,9,2.7064168,2.6358271960116415e-243
Pip4p1,9,2.1090071,2.7178626838846724e-242
Hck,9,6.349861,1.4713473348104975e-241
Ncoa3,9,2.107227,1.650388290687724e-241
Txnip,9,2.7563162,7.89044671857373e-241
Sesn1,9,2.0111363,1.440695348787973e-239
Rassf4,9,4.823234,3.8253643145633457e-237
Plcg2,9,4.641836,1.5080529625841854e-236
Cybb,9,11.566879,5.592726299953113e-235
Bscl2,9,2.318087,5.629054199806963e-235
Pou2f2,9,4.3182178,6.744910784432777e-235
Ms4a7,9,11.23316,7.519445225320572e-235
Glmp,9,2.2495055,4.997970775491378e-234
Rnh1,9,1.840982,5.312603526688176e-234
Slc25a45,9,7.1613793,9.327016554936643e-234
Mindy2,9,2.7455769,4.724207720268131e-233
Nt5c,9,1.9121075,1.4275639136140706e-231
Map3k5,9,3.0781012,1.4875552294096022e-231
Frmd4b,9,2.2236621,4.421385531142985e-231
Rhoh,9,8.158452,4.993772535911367e-231
Ankrd13a,9,1.9088465,5.339765408096877e-230
Il4ra,9,6.117965,1.0093680452571751e-229
Diaph2,9,1.8199399,1.6287832783687694e-229
Gyg1,9,1.7441038,4.3137434141776636e-229
AI662270,9,7.478062,1.4014594720484068e-228
Milr1,9,7.3958926,5.074916129428097e-228
Mapk3,9,1.9364154,3.823641782359153e-227
Slc7a8,9,6.7404904,6.759653627370643e-226
Samhd1,9,2.284767,2.710638564396767e-225
Elovl1,9,2.4874008,3.0433900142842505e-225
Pik3cg,9,8.399841,8.010569598585149e-225
Atp8a1,9,3.0474763,8.807357039112613e-224
Cndp2,9,2.4507928,1.7402914962950463e-223
Itga6,9,2.779442,2.74928139100625e-222
Lrrc25,9,11.546247,1.3018373078907293e-220
Ptgs1,9,5.6803694,2.2444170956888066e-220
Myh9,9,1.8678476,1.0430995875841981e-219
Stx4a,9,1.7638205,4.471635983773546e-219
Stxbp2,9,4.1411877,1.0154184611663229e-218
Stim1,9,2.2852285,1.8031622035405987e-218
Junb,9,3.134477,4.689197319064729e-218
Gngt2,9,4.50051,6.135510615740952e-218
Acer3,9,1.908416,1.2679987403530344e-217
Ifi207,9,11.729504,1.3347622747489008e-217
Sypl1,9,1.7324799,1.4725998494981698e-217
Psmb10,9,2.2592552,4.603755694723826e-217
Dram2,9,2.1247585,1.6158877919046383e-216
Cd300a,9,6.32983,5.166894718957248e-216
Nherf1,9,3.1742973,8.49707104005323e-216
Arl8a,9,2.0416243,1.505913331209915e-215
Nr3c1,9,2.5049827,4.348115058284548e-214
Batf,9,5.680662,1.5412945587481122e-213
Acap2,9,1.7074851,1.3049537053446081e-211
Lrrfip1,9,1.9483463,2.610759180490192e-210
Ap1b1,9,2.7590876,2.644078284702138e-210
Selplg,9,8.524457,3.2763136771154544e-210
S100a1,9,4.3927927,3.657817106255884e-210
Ehbp1l1,9,3.7262015,7.373051277506787e-210
Ptpn7,9,7.9880304,1.839033523226902e-209
Atp6ap2,9,2.3057296,1.422345338759915e-208
Gns,9,2.0360057,1.7700626063890696e-208
Emb,9,2.242432,1.998605068332231e-208
Vsir,9,6.3845143,8.832955936224411e-207
Tifa,9,6.4554224,3.694698489809268e-206
Ccr1,9,11.368889,3.82179919289925e-206
Tmem219,9,2.1384988,5.819418687183396e-206
Otulin,9,1.9804366,4.667723420853658e-205
Zdhhc14,9,3.3800774,6.0762148180067895e-205
Antkmt,9,1.714683,3.3961754551612684e-204
Zbtb7a,9,1.892789,2.9835350235526615e-203
Adam15,9,3.2797537,9.10913724213083e-203
Ech1,9,1.728778,3.1145425644956273e-201
Cd37,9,9.464108,8.840089107874298e-200
Dgkz,9,1.8407301,9.80881184728971e-200
Sipa1,9,2.2772617,1.313187638607665e-199
Serpinb6a,9,2.0307753,8.455171771097324e-198
Lpcat2,9,3.1746302,1.2712172656897532e-197
Pon2,9,2.3105302,2.071689191403239e-195
Gnpda1,9,3.480827,4.2194591893097335e-195
Stk4,9,2.0263605,4.253736002186076e-195
Card19,9,1.965346,5.888310282026866e-195
Bank1,9,8.084363,1.0626446083673404e-194
Ebi3,9,6.874027,1.2012107496387651e-194
Cbfa2t3,9,3.2275379,1.9761517574731773e-194
Gna13,9,1.589923,3.194725832066153e-194
Plgrkt,9,1.9275703,4.48230616922074e-193
Plcl2,9,1.6492362,1.982310141739543e-192
Mtss1,9,1.8651527,7.738144755347767e-192
Hfe,9,5.9466057,4.1233799025766664e-190
Crlf3,9,1.7266307,2.3149187281306357e-189
B4galt1,9,1.7132536,1.0325921424181343e-188
Sh3bp1,9,2.2459297,2.0579250081363245e-188
Sash3,9,10.304434,2.6942053124264326e-188
Susd6,9,1.8730332,7.242205200908415e-188
Eea1,9,1.9113017,1.2889549919666397e-187
Rinl,9,5.0636573,8.609252550928755e-186
Nfe2l2,9,2.057373,2.266694799841601e-185
Tuba1c,9,1.976949,3.3053802864371224e-185
Nrm,9,2.149968,1.770820669785336e-183
Ccdc115,9,1.6274875,3.288419537789959e-181
Pigt,9,1.775152,1.908534154574851e-179
Snx20,9,6.4777756,4.2539273741053487e-178
Slc16a10,9,2.8116314,1.525337830838359e-177
Tifab,9,10.367212,8.969449179776012e-177
Mpp1,9,2.9604442,3.442209564520199e-176
Pdcd6ip,9,1.680586,5.129133162004568e-176
Was,9,10.742447,5.4967994240551735e-176
Emc7,9,1.5567857,6.031774200619646e-176
Fkbp15,9,2.340019,1.0404559144038498e-175
Specc1,9,1.7545314,3.186126842397311e-175
Mir223hg,9,11.725449,3.477724151110228e-175
Twf1,9,1.8616515,2.3675289975228675e-174
Sh2b3,9,2.6567724,2.4661932832457327e-174
Slc12a6,9,2.108671,6.139619362127664e-174
Atp6v1c1,9,1.8098308,6.910287308684035e-174
Slc35c2,9,1.9223096,1.36156000924033e-173
Pstpip2,9,3.729836,2.3315974878003444e-173
Ccng1,9,2.1822789,4.016092511694193e-173
Man1c1,9,3.5367117,5.732637385874007e-173
Sptlc2,9,1.7112854,4.955293711663855e-172
Sp110,9,8.50134,1.7521975077655216e-171
Orai1,9,2.6103826,3.035048223551124e-171
Mospd3,9,1.8766987,1.044641953767996e-170
Igsf6,9,8.243293,1.2760304889359113e-170
Fes,9,4.652222,1.8587374934286855e-170
Lsp1,9,2.5362575,3.2571751472422573e-170
Tgfbr2,9,1.8458323,1.5517213107217123e-169
Ednrb,9,5.1642256,2.5407422573372012e-169
Lsm10,9,1.5327219,3.6665597340712754e-169
Cnpy3,9,1.7599031,1.521304442453007e-168
Tmed5,9,1.6330556,1.5305191195613297e-168
C5ar1,9,11.2099495,2.0492678038335504e-168
Nfkb1,9,1.5951289,2.8728096741931894e-168
Snx30,9,2.553321,3.8207564399180455e-168
Slc29a1,9,2.7779136,1.1420106601291597e-167
Cd48,9,11.2889185,1.4141255327850626e-167
Ggh,9,2.486703,2.1364631278389086e-167
Reps2,9,3.7479403,9.198061148790352e-167
Tnfrsf1a,9,1.9113772,1.221011171484797e-166
Agpat5,9,1.58341,1.7350720184550263e-166
Hpgd,9,4.556513,1.815641302622731e-166
Abca9,9,3.4539433,2.8701399162023814e-166
Rcsd1,9,3.402111,5.143157324571137e-166
Lpxn,9,5.07754,1.7493062510690991e-165
Bid,9,3.5210168,4.138897341565745e-165
Ophn1,9,2.2830815,4.593292246436977e-165
Ddrgk1,9,1.5312123,1.1197557791226396e-164
Psmb9,9,7.4443216,5.184392488791805e-164
Plekha2,9,4.308691,9.504625622524622e-164
Arhgef1,9,1.8177484,1.1293001732409093e-163
Dcxr,9,3.2327142,4.2846401257682706e-163
D17H6S56E-5,9,1.9889615,1.841904412037108e-162
Pla2g4a,9,3.00176,1.9395253318290403e-162
Slco2b1,9,6.864317,3.0617067960517316e-162
Dnase2a,9,3.8858223,1.7422858953267325e-160
Uap1l1,9,4.8844013,3.625825635256602e-160
Nfkbiz,9,3.150648,7.177964897218716e-160
Plac8,9,6.002998,1.1376067801067597e-159
Morrbid,9,4.1882687,3.9049815648263025e-159
Tfec,9,7.9982824,8.769090273037536e-159
Tapbp,9,3.5775561,3.905819523213494e-158
Csf2ra,9,2.5144923,6.247660160310997e-158
Cd302,9,2.1104848,1.302525979592065e-157
Spcs3,9,1.6054089,2.6339558428351867e-157
Aim2,9,4.2611327,2.0575391002728727e-156
Fmnl1,9,8.952807,3.972349489477231e-156
Wdfy4,9,8.134315,6.260865461521628e-156
Synj1,9,2.553768,1.1021583786739833e-155
Vrk2,9,1.9990932,2.188195230942434e-155
Nagk,9,1.8580773,3.11610620977992e-155
Mid1ip1,9,2.8615503,4.834930433963816e-155
Il6ra,9,8.300991,7.89202689460423e-155
Frrs1,9,2.9382164,7.998575418201617e-155
Zfp991,9,2.5813954,8.49433114682462e-155
Hivep3,9,4.502898,8.52259194459544e-155
Mpeg1,9,10.643742,4.325462469946274e-154
Ppp2r5a,9,1.9286729,9.834869612020442e-154
Trim30a,9,5.3807874,9.844560664058424e-154
Susd1,9,4.2939105,1.563556652277367e-153
Def6,9,3.3800755,1.9379721308178003e-153
Coa5,9,1.7169496,2.6996203066765056e-153
Vps26a,9,1.6692127,3.7839515113733065e-153
Mpv17l2,9,2.4030187,4.956708742339041e-153
Ggta1,9,2.6508632,5.032521917042366e-153
Tnfrsf1b,9,6.6733856,9.70111481606103e-153
Lpl,9,3.0434067,1.5237498609665747e-152
Ethe1,9,1.7654511,7.254546009189522e-152
Nagpa,9,3.1905727,1.4309389121924215e-151
Git2,9,1.5104098,2.524810401058448e-151
Klk8,9,3.386872,3.6783750166249505e-151
Snx24,9,1.9278064,5.034363502436159e-151
Ltc4s,9,9.592337,2.1826062098757622e-150
Rp2,9,2.174407,2.9756498453961646e-150
Ifi27l2a,9,6.354566,3.0026214640895857e-150
Il18,9,6.907986,1.320970087190996e-149
Slc6a6,9,1.6178421,5.746852634330154e-149
Cmtm3,9,1.552994,7.156503109994915e-149
Ccl24,9,10.783301,1.3457472500736494e-148
Ints6l,9,1.6300416,2.2610612718293004e-148
Spns1,9,2.3696141,6.406575410696479e-148
Mtus1,9,2.8476846,9.854991136406665e-148
Pik3r1,9,1.7803504,1.0031765114031644e-147
Faim,9,1.3919599,1.0347841335664122e-147
Mfsd11,9,2.159809,1.2416565722245621e-147
Ncf4,9,9.208203,2.156388921996085e-147
Atxn1,9,1.4951817,1.5015884282888821e-146
Qng1,9,1.777814,2.2592034766056957e-146
Mtarc2,9,1.6162093,3.209511218444376e-146
Lrp10,9,2.181435,3.517504904255501e-146
Tmem106a,9,5.592421,1.0849585421905131e-145
Hmox1,9,3.6144967,1.2661058508212123e-145
Arhgap25,9,5.557885,2.6191931138033782e-145
Atp6ap1,9,1.7681563,3.427652032144667e-145
Hcst,9,9.537051,9.985756899444357e-145
Pacsin2,9,1.5507671,4.169533127847227e-144
Macir,9,2.5666096,1.9339788287233846e-143
Pnp,9,1.8106812,2.9516765576878327e-143
Stk10,9,3.917391,6.005606721827452e-143
Gpr160,9,7.6219487,6.077990428671159e-143
Rab4b,9,1.4804454,9.825549690997167e-143
Rassf2,9,3.6521494,9.837593036885337e-143
Igf1,9,1.7770243,1.7176650569255185e-142
Gmip,9,3.220276,5.805087307088971e-142
Dgkd,9,1.560823,8.961267260505247e-142
Cd200r1,9,10.404723,1.1120014055638642e-141
Nfam1,9,5.139551,3.701936147188623e-140
Cap1,9,1.6568614,1.0569465996765494e-139
Ebp,9,2.1927662,1.2686451238050314e-139
Arid3a,9,1.565705,1.3729848768250504e-139
Smim1,9,3.6164463,2.9355191474324105e-139
Dusp22,9,2.1863773,3.65505157783441e-139
Epsti1,9,8.315224,3.69718901598241e-139
Tbc1d14,9,1.8152449,5.08143113472939e-139
Arhgap19,9,2.3772385,6.29515635269978e-139
Cflar,9,1.7289326,8.741176540242604e-139
Orai3,9,2.517635,8.94152696068211e-139
Cltb,9,2.155526,9.02483054408313e-139
Efr3a,9,1.4227571,9.126903200101757e-139
Lyset,9,1.6860782,1.0360789350147791e-138
Anxa7,9,2.025267,1.0828289650165633e-138
Gpr34,9,8.350102,2.6300950817361972e-138
Npepl1,9,1.9240425,6.566671675075267e-138
Clptm1,9,1.377193,1.7264841228391064e-137
Tmem106c,9,1.9641384,3.046671265557069e-137
Tbc1d4,9,2.1574707,5.951513939863243e-137
Klhl6,9,4.854002,1.2098128282542292e-136
Prex1,9,2.309842,2.134254826560458e-136
Rnf141,9,2.596692,3.1087058898178386e-136
Osbpl11,9,1.7853423,3.1187916634912833e-136
Trim14,9,7.9792624,3.313524716184194e-136
Hba-a2,9,1.793072,1.213789128853929e-135
Tmem30a,9,1.4120064,2.4734180894756837e-135
Itgb1bp1,9,1.4337964,3.293057536213201e-135
Fam107b,9,1.6201729,9.44091219847152e-135
Cryl1,9,2.4640052,1.3166364823980714e-134
Cep15,9,1.5372118,2.707396542658308e-134
Plekho2,9,3.3272886,6.277300019307209e-134
Coro2a,9,5.000174,1.0606675804171013e-133
Flot1,9,2.144508,1.6602786325153614e-133
Swap70,9,1.8915552,2.3273009634990693e-133
Cln6,9,2.3058584,4.126470860712755e-133
Plxnc1,9,3.8820775,6.150388451974099e-133
Slc40a1,9,4.4447055,8.910225308388426e-133
Aftph,9,1.7817658,9.40883711194109e-133
Daglb,9,2.8288743,2.954433984216865e-132
Tmem37,9,5.135705,1.6362730280009716e-131
Tmem243,9,2.4827814,1.9040849940981372e-131
Lat2,9,5.6766305,2.0397406057802828e-131
2510039O18Rik,9,1.8721478,3.4438584600906173e-131
Tmem141,9,2.481409,3.0671669118042692e-130
Aldh9a1,9,1.9505904,4.411322861682759e-130
Stk17b,9,3.3840423,4.8558254287789425e-130
Rab31,9,1.487696,7.62041793243999e-130
Ccl2,9,6.924695,1.2404675959857306e-129
Coa6,9,1.4427491,1.630298089676875e-129
H2bc4,9,2.1849241,1.6561445557517184e-129
Washc3,9,1.4827285,2.822872288157998e-129
Acaa1a,9,1.5653667,3.501602384254501e-129
Cd36,9,5.9527187,1.5744057132299997e-128
Egr1,9,2.0141795,2.0930248392424556e-128
Arrdc1,9,3.8369508,1.5425865941682357e-127
Sord,9,2.6878724,3.283498564641436e-127
Vwa5a,9,3.3544443,4.01286604075933e-127
Ccl12,9,9.692498,2.29671259564849e-126
Sgk3,9,2.0481818,8.62395963081134e-126
Snx8,9,2.066715,1.1845702273514624e-125
Irf2,9,1.6150484,1.2125429104814144e-125
Nipsnap3b,9,1.5820982,1.837416959076852e-125
Bin3,9,1.852706,1.4803174387769786e-124
E330020D12Rik,9,8.0494585,1.665501019254131e-124
Wdfy2,9,1.7440248,2.039489105721654e-124
Hk2,9,1.7103493,2.6418541036825784e-124
Ptrhd1,9,1.5245484,3.2195414437525256e-124
Cklf,9,1.4741366,5.459614244000291e-124
Pxn,9,1.7086405,1.0593930776030852e-123
B4galnt1,9,3.6924503,1.1289649540033819e-123
Wbp2,9,1.7241056,1.228350327153192e-123
Fuca2,9,3.006056,2.737582589424551e-123
Babam2,9,1.3745627,4.249545805194322e-123
Sgpl1,9,1.7543614,9.857184834858903e-123
Adap2os,9,8.591743,1.0132110913521643e-122
Traf3ip3,9,4.634594,1.3329340914273614e-121
Cd79b,9,5.50553,2.004981808228423e-121
Cd9,9,2.1869125,5.29424982015446e-121
Myo1g,9,9.3403635,8.377130308737262e-121
Atf6,9,1.8328906,2.217167912921e-120
Rgs7bp,9,3.4085464,2.8489179950906743e-120
Manba,9,4.6916695,2.9087990397610704e-120
Nptn,9,1.3357065,3.571022751273987e-120
Pid1,9,1.8900062,4.05835876946529e-120
Tent5a,9,2.5080712,8.59147030560858e-120
Folr2,9,9.125633,2.2937053335627345e-119
Acss1,9,4.4439025,2.604414583793377e-119
Ube2q1,9,1.2952425,4.630678864678879e-119
Rap2a,9,1.8552395,6.459433659959132e-119
Rap2b,9,1.6253949,1.088203826212691e-118
Cryba4,9,9.942416,2.5905354313948136e-118
Arap1,9,2.915083,3.0422118300371e-118
Abcg3,9,8.715925,6.605210299585058e-118
2610203C22Rik,9,4.792752,1.0742517370545733e-117
Mvb12a,9,1.3063102,5.1053630888385904e-117
Arhgap31,9,1.5217148,8.424133707161082e-117
Ppfia4,9,4.0402904,1.507368937363135e-116
Lpcat3,9,1.6952517,2.0840369852309303e-116
Smim27,9,1.7142366,3.790873599672363e-116
Khk,9,3.1972864,4.179843646156367e-116
Msr1,9,9.242948,6.162816831658441e-116
Trim25,9,4.0861773,6.168571115442618e-116
Cebpd,9,3.4343972,1.0015898864026824e-115
Morc3,9,1.57215,1.913930100640915e-115
Clec4a3,9,11.345905,3.1221170726433446e-115
Ptk2b,9,7.329039,5.571790863877189e-115
Ifitm3,9,2.0814934,5.728127432881396e-115
Rhob,9,1.5904965,1.2474565009586718e-114
Tspan4,9,2.0310478,2.4121973128591597e-114
Nupr1,9,4.5322437,2.8595553612886488e-114
Tmem273,9,11.121234,3.971282835008918e-114
Ocel1,9,4.1996408,4.103750708913081e-114
Lipa,9,2.216485,5.341406149940755e-114
Grina,9,2.0045424,5.4078193645737375e-114
Map2k3,9,1.3551426,5.810899931101327e-114
Il17ra,9,4.7050834,6.600940022804225e-114
Mapkapk3,9,4.106172,7.95461016764518e-114
Rapsn,9,4.203977,8.707877118098008e-114
Slc11a1,9,7.2400637,1.0211932415726692e-113
Prorsd1,9,1.5711895,1.2737173738430303e-113
Scamp5,9,3.359632,4.493416967052909e-113
Kidins220,9,1.7101848,8.800413271751429e-113
St6galnac4,9,1.8818085,1.0381273523270872e-112
Heatr5a,9,1.3066221,1.1339053071761556e-112
Dera,9,1.3454294,1.3155336434103445e-112
Rab1b,9,1.354386,1.886317781827091e-112
Ptafr,9,9.90775,3.9004987448161845e-112
Ccl6,9,6.743838,4.0644533741651727e-112
Ndufs5,9,1.3953035,4.900731990455986e-112
Hpcal1,9,1.4227437,9.82012050527753e-112
Pea15a,9,1.4556632,1.3429255403808795e-111
Irf2bp2,9,1.7237192,1.81346097731309e-111
Ifi204,9,9.568407,2.3860861478646616e-111
Snx29,9,1.5069108,3.0809844424147538e-111
Dock11,9,1.3034327,4.887531241033287e-111
Galc,9,2.2692285,4.932110544626456e-111
Tnni2,9,3.8754933,5.535326483645311e-111
Ccl3,9,10.312367,1.0548556965053056e-110
Il21r,9,10.482382,1.873368414260031e-110
Rasa3,9,2.5877664,2.6267890095130954e-110
Rogdi,9,2.1202474,2.6267890095130954e-110
Amfr,9,1.343605,2.831956333288819e-110
Ap1s2,9,1.9737651,3.143649876638326e-110
Hgsnat,9,2.3780198,6.871620563335302e-110
Ifnar1,9,1.3545983,7.425244891471959e-110
Cfp,9,4.3189573,8.454754689714442e-110
Tnfrsf21,9,1.8534213,1.154675184072134e-109
Mapre2,9,1.2624857,1.1833115743596208e-109
A630001G21Rik,9,6.544292,2.535243957368637e-109
B3galnt1,9,1.9335122,2.9690203680495357e-109
Gbp7,9,6.1219764,3.81335569129453e-109
Ehd1,9,1.4239817,5.253848781583674e-109
Arap3,9,3.2100062,6.087781142727795e-109
Rit1,9,1.7970964,1.2180745480339589e-108
Klf2,9,2.769783,1.2520582481221295e-108
Atxn7l1,9,1.3761606,6.504928088353969e-108
Tspan32,9,5.832582,7.59705640604807e-108
Cmtm6,9,2.646761,1.0926085637127562e-107
Gba1,9,2.8404043,5.846199974292039e-107
Scarb1,9,1.8092219,6.101754772824736e-107
Rin2,9,1.8744942,7.84157145410215e-107
Gab3,9,3.9997904,1.1612383822158454e-106
Rftn1,9,2.739469,1.1714959247941017e-106
Atp13a3,9,1.5466063,1.4654526099966746e-106
Cytip,9,8.658581,2.2577009103091156e-106
Glb1,9,1.9074966,4.533410812479009e-106
Ikbkb,9,1.4789135,5.336766082635339e-106
Lilrb4a,9,11.190522,6.166572577114912e-106
Ramp1,9,4.847882,6.749447541156049e-106
Ankfy1,9,1.4015819,7.0655623195255465e-106
Entpd1,9,4.3576803,1.2660347779132685e-105
Eps8,9,2.038499,4.208426090207079e-105
Aff1,9,2.3460119,4.92390815229213e-105
Ubtd1,9,1.7865095,5.032030783964246e-105
Gm53283,9,4.370967,7.070311499850022e-105
Slc16a6,9,3.2560573,8.46238810805707e-105
Fry,9,2.3375125,1.2211868563706983e-104
Cln8,9,2.18479,1.6217156598670492e-104
Nedd9,9,2.4113448,1.6508932831030324e-104
Arhgap17,9,1.4996051,1.970367421085689e-104
Cerk,9,2.1405396,2.2558694155599022e-104
Kat2b,9,2.001898,2.405777680965332e-104
Il2rg,9,5.7373385,6.097189999370491e-104
Arl11,9,8.844688,9.09257802076447e-104
Stat3,9,1.7518197,1.2369175421266886e-103
Cd83,9,3.7093918,1.4000974265588086e-103
Pepd,9,1.704868,1.4707754285821258e-103
Il16,9,4.129696,2.080669607852151e-103
Lyve1,9,8.730715,2.5147191129430165e-103
Rb1,9,1.7618468,3.7335820922417623e-103
Tbxas1,9,1.7488399,4.547038999192849e-103
Ly96,9,3.095221,5.215878178341984e-103
Parvg,9,8.668827,5.464328683908994e-103
Map3k1,9,1.7120428,6.261284827372552e-103
Dusp3,9,2.2695365,1.289425014804466e-102
Irak1,9,1.4278992,3.9559659304631344e-102
Dynlt1a,9,2.149544,4.397527969666995e-102
Slc16a7,9,2.8418791,4.5159150481487565e-102
Atp6v0c-ps2,9,2.8669317,5.1574565284698745e-102
Ugcg,9,1.6700306,1.3172731185322153e-101
Relch,9,1.2945627,1.4389362106905483e-101
Tmem123,9,1.2259569,1.6496600219332302e-101
Dok3,9,4.3966227,2.1812348508660845e-101
Ppp1r21,9,2.0845094,8.463302455610889e-101
Gsn,9,2.1315565,9.782238496814935e-101
5031439G07Rik,9,1.7059163,4.887505706285329e-100
Sec14l1,9,1.4926604,5.136164105043389e-100
Agpat2,9,2.190656,5.702137142220028e-100
Slc38a10,9,1.317957,7.539779584203602e-100
Tbc1d22a,9,1.7826303,8.249147477352187e-100
Idnk,9,1.2732389,2.3706895473124173e-99
Ctla2b,9,6.076716,2.3757258251399096e-99
Klhl5,9,1.8185468,3.896549683682148e-99
Chn2,9,2.0698464,5.2254427007886256e-99
Wdr41,9,1.821664,6.126173050126768e-99
Gm40645,9,11.056191,1.0123105348487415e-98
Prps2,9,2.3101814,2.4727428859984003e-98
Tpcn1,9,1.9931451,3.539084428098133e-98
Galk2,9,1.3032769,5.787572501400674e-98
Sp140,9,7.7720985,9.70427177830786e-98
Rnf213,9,3.1228364,1.1680627257253727e-97
Pde3b,9,1.4074954,1.4909592857070762e-97
Leprot,9,1.2164755,1.5527823917464676e-97
Arhgap4,9,5.300277,2.1171879748238468e-97
Myd88,9,4.150447,2.6110710059678437e-97
BC035044,9,8.156218,2.917769362580966e-97
Sqstm1,9,1.5923917,2.935492382604154e-97
Mndal,9,9.668364,3.7801309364826085e-97
Il10ra,9,9.860839,6.627117254135105e-97
Gna15,9,5.3782644,1.225388376558074e-96
Mfng,9,3.8847744,1.9426972583117866e-96
Lgals3,9,5.870623,2.189375711705254e-96
Pak1,9,1.5724386,6.164339555000201e-96
Tbc1d9b,9,1.4019465,9.330022479732713e-96
Crlf2,9,2.57948,1.2818023231380106e-95
Cdkn1a,9,2.575036,4.2369172281499774e-95
Derl2,9,1.4426554,4.73967852830818e-95
G6pdx,9,1.9202864,1.2625565773131673e-94
Rdm1,9,1.4336947,1.3147320720044687e-94
Dynlt3,9,1.8076283,2.4301621591841707e-94
Itgam,9,9.847933,3.137443900861316e-94
Abhd16a,9,1.3810216,3.2824573979593264e-94
Tango2,9,2.1679592,3.915221160040646e-94
Syngr1,9,4.5855513,4.74567156867465e-94
Ttc7,9,3.7542677,1.0725895660826675e-93
Renbp,9,3.5750163,2.2833765758972763e-93
Rnf166,9,1.4245054,3.382241873430479e-93
Gm36587,9,7.733336,4.89803929502668e-93
Pstpip1,9,6.1756396,5.669461417696595e-93
Cln3,9,2.1469274,6.053121733220461e-93
Srd5a3,9,2.0447223,6.269877237935944e-93
Slc7a7,9,3.833637,7.085073733739293e-93
Mif4gd,9,2.0794244,1.0934976040646175e-92
Cnp,9,2.6688752,1.1761530540995752e-92
Pnpla7,9,2.897658,1.2605003513066635e-92
Tec,9,3.6877635,2.5766322718375314e-92
Tmem176b,9,1.546925,6.549142080885941e-92
Trim8,9,1.6559408,6.748781390272914e-92
Stat6,9,3.5737827,7.068066428691119e-92
Gga1,9,1.5097134,7.22957991129171e-92
Akip1,9,1.8943208,9.27507287160868e-92
Cpne3,9,1.2641445,1.7813404768711194e-91
Eeig2,9,1.816331,2.492210770066136e-91
Ripk1,9,2.3489563,2.5940378979683903e-91
Rgl1,9,1.3948145,2.7996672964152686e-91
Rin3,9,2.783686,3.45615407759545e-91
Lacc1,9,3.3198068,3.912804218853681e-91
Rilpl2,9,1.4473504,5.576343154075455e-91
Htatip2,9,4.0500617,1.6881477736633024e-90
Niban1,9,3.25949,2.737435457452675e-90
Cers2,9,1.1867894,3.2279400485743758e-90
